iter	Logloss	Accuracy
865	0.004842621217	1
866	0.004842615803	1
867	0.00484259173	1
868	0.00484258707	1
869	0.004842584	1
870	0.004842566893	1
871	0.004842565306	1
872	0.0048425623	1
873	0.00484112775	1
874	0.004841123654	1
875	0.004841122141	1
876	0.004841120641	1
877	0.004841119024	1
878	0.004841117523	1
879	0.004841114458	1
880	0.004841112174	1
881	0.004841062565	1
882	0.004841049726	1
883	0.004841043495	1
884	0.004841016983	1
885	0.004805784086	1
886	0.004805750109	1
887	0.004805738302	1
888	0.004805737486	1
889	0.004805737486	1
890	0.004805734376	1
891	0.004805734376	1
892	0.004805733561	1
893	0.004805727556	1
894	0.004805722324	1
895	0.004805719305	1
896	0.004805716287	1
897	0.004805714806	1
898	0.004805706523	1
899	0.004805704895	1
900	0.004805699089	1
901	0.004805694591	1
902	0.004805671185	1
903	0.004805659357	1
904	0.00480565646	1
905	0.004805644865	1
906	0.004805638957	1
907	0.004805636062	1
908	0.004805624022	1
909	0.00480561332	1
910	0.004805608675	1
911	0.004805597095	1
912	0.004805591086	1
913	0.004805574552	1
914	0.004805568657	1
915	0.004805562654	1
916	0.00480555683	1
917	0.004805550829	1
918	0.004805549357	1
919	0.004805532836	1
920	0.004805486878	1
921	0.004805474481	1
922	0.004805471597	1
923	0.004805459633	1
924	0.00480544642	1
925	0.004805444953	1
926	0.004805433003	1
927	0.004805423726	1
928	0.004805417269	1
929	0.00480541671	1
930	0.004805415245	1
931	0.004805413752	1
932	0.004805402235	1
933	0.004805401117	1
934	0.004805398027	1
935	0.004805397219	1
936	0.004805394324	1
937	0.0048043476	1
938	0.004802046088	1
939	0.004802039831	1
940	0.00480202849	1
941	0.004802027834	1
942	0.004802026761	1
943	0.004802025687	1
944	0.004802022751	1
945	0.004802021332	1
946	0.004802019914	1
947	0.00480201703	1
948	0.004802012943	1
949	0.004802008353	1
950	0.004802006935	1
951	0.004801961824	1
952	0.004801960622	1
953	0.004801958635	1
954	0.004801957563	1
955	0.00480195438	1
956	0.004801951548	1
957	0.004801948366	1
958	0.00480194638	1
959	0.004801943198	1
960	0.004801940367	1
961	0.004801940367	1
962	0.004801937536	1
963	0.004796938989	1
964	0.004796928262	1
965	0.004796924185	1
966	0.004796891573	1
967	0.004795720264	1
968	0.004795706337	1
969	0.004795703222	1
970	0.004795698203	1
971	0.004795695392	1
972	0.004795651209	1
973	0.004795648351	1
974	0.004795613597	1
975	0.004795591409	1
976	0.004795575464	1
977	0.004795535394	1
978	0.004795506672	1
979	0.004795496433	1
980	0.004795490543	1
981	0.004795479146	1
982	0.004795476312	1
983	0.004795470778	1
984	0.004795460336	1
985	0.004795455224	1
986	0.004795406997	1
987	0.00479539445	1
988	0.004795388591	1
989	0.004795385174	1
990	0.004793456111	1
991	0.00479241931	1
992	0.0047924179	1
993	0.00479241517	1
994	0.004745265783	1
995	0.004745255291	1
996	0.004744875933	1
997	0.004744875933	1
998	0.004744864652	1
999	0.004744858369	1
